Item 1,Item 2,Item 3,Metric,Price
"Original Hot Chocolate, Large","Maple Pecan Swirl Frozen Chocolate, Large",Kosher Maple Sugar Bacon Breakfast Sandwich,8.02974,8.690000000000001
"Frozen Vanilla Chai, Large",Glazed Strawberry Donut,Double Sausage Breakfast Sandwich,8.03109,9.23
Maple Sugar Bacon Breakfast Sandwich,Kosher Tuna Salad on a Plain Bagel,"French Vanilla Swirl Frozen Chocolate, Large",8.03292,9.83
"Hazelnut Swirl Frozen Chocolate, Large",Kosher Tuna Salad on a Plain Bagel,Maple Sugar Bacon Breakfast Sandwich,8.04017,9.83
"Pumpkin Swirl Frozen Chocolate, Medium","Vanilla Bean Coolatta, Small",Double Sausage Breakfast Sandwich,8.05491,8.63
"Oreo Hot Chocolate, XLarge","Ham, Egg & Cheese on a Plain Bagel","Frozen Chocolate, Large",8.07902,10.69
"Frozen Chocolate, Large","Original Hot Chocolate, Extra Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,8.08329,10.49
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Maple Creme Stick,8.08431,9.53
"Frozen Vanilla Chai, Large",All You Can Meat Breakfast Sandwich,"Frozen Vanilla Chai, Small",8.08561,8.290000000000001
"Mint Hot Chocolate, Large","Sausage, Egg & Cheese on a Plain Bagel","French Vanilla Swirl Frozen Chocolate, Large",8.08811,10.49
"Pumpkin Swirl Frozen Chocolate, Medium","Frozen Vanilla Chai, Large",Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,8.08946,10.09
"French Vanilla Swirl Frozen Chocolate, Medium",Chocolate Butternut Donut,Double Sausage Breakfast Sandwich,8.08957,7.99
All You Can Meat Breakfast Sandwich,"Frozen Vanilla Chai, Large","Turbo Hot Chocolate, Large",8.09361,8.49
"Original Hot Chocolate, Large",Maple Sugar Bacon Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Large",8.09523,8.69
"Mint Hot Chocolate, Large","Caramel Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on a Plain Bagel",8.09536,10.49
Chocolate Butternut Donut,Double Sausage Breakfast Sandwich,"Frozen Chocolate, Medium",8.09811,7.99
Chocolate Butternut Donut,Double Sausage Breakfast Sandwich,"Caramel Swirl Frozen Chocolate, Medium",8.0991,7.99
"Sausage, Egg & Cheese on a Plain Bagel","Pumpkin Swirl Frozen Chocolate, Large",Apple Fritter,8.10277,12.13
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Chocolate, Large","Pumpkin Swirl Frozen Chocolate, Small",8.10355,9.99
Maple Sugar Bacon Breakfast Sandwich,"Vanilla Chai, Large","Maple Pecan Swirl Frozen Chocolate, Large",8.10515,8.49
"Salted Caramel Hot Chocolate, Extra Large",All You Can Meat Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Medium",8.10686,8.49
"Original Hot Chocolate, Extra Large","French Vanilla Swirl Frozen Chocolate, Medium",All You Can Meat Breakfast Sandwich,8.10811,8.49
"Frozen Dunkaccino, Large",French Cruller,"Vanilla Bean Coolatta, Large",8.10984,12.27
All You Can Meat Breakfast Sandwich,"Frozen Chocolate, Medium","Original Hot Chocolate, Extra Large",8.11665,8.49
"Caramel Swirl Frozen Chocolate, Small",Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Chocolate, Large",8.11689,9.99
All You Can Meat Breakfast Sandwich,"Original Hot Chocolate, Extra Large","Hazelnut Swirl Frozen Chocolate, Medium",8.11763,8.49
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Chocolate Creme Stick (Regional),8.12453,7.6899999999999995
"Pumpkin Swirl Frozen Chocolate, Small","French Vanilla Swirl Frozen Chocolate, Medium",All You Can Meat Breakfast Sandwich,8.12837,7.99
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Salted Caramel Hot Chocolate, Extra Large","French Vanilla Swirl Frozen Chocolate, Large",8.13564,10.49
"French Vanilla Swirl Frozen Chocolate, Small","Frozen Chocolate, Medium",All You Can Meat Breakfast Sandwich,8.1369,7.99
"French Vanilla Swirl Frozen Chocolate, Small",All You Can Meat Breakfast Sandwich,"Caramel Swirl Frozen Chocolate, Medium",8.13789,7.99
All You Can Meat Breakfast Sandwich,"Frozen Dunkaccino, Small","Pumpkin Swirl Frozen Chocolate, Medium",8.13979,7.83
"Maple Pecan Swirl Frozen Chocolate, Large","Oreo Hot Chocolate, Large",Spam Breakfast Sandwich,8.1415,8.39
"French Vanilla Swirl Frozen Chocolate, Medium","Caramel Swirl Frozen Chocolate, Small",All You Can Meat Breakfast Sandwich,8.1417,7.99
"Caramel Swirl Frozen Chocolate, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,"Salted Caramel Hot Chocolate, Extra Large",8.14288,10.49
"Frozen Dunkaccino, Medium",Double Sausage Breakfast Sandwich,Chocolate Coconut Donut (Regional),8.1432,8.07
All You Can Meat Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Small","Frozen Chocolate, Medium",8.15024,7.99
"Caramel Swirl Frozen Chocolate, Medium",All You Can Meat Breakfast Sandwich,"Hazelnut Swirl Frozen Chocolate, Small",8.15123,7.99
"Vanilla Bean Coolatta, Small","Pumpkin Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on a Plain Bagel",8.15595,11.129999999999999
"Vanilla Bean Coolatta, Medium","Pumpkin Swirl Frozen Chocolate, Medium","Sausage, Egg & Cheese on a Plain Bagel",8.16114,11.93
Kosher Tuna Salad on a Plain Bagel,Spam Breakfast Sandwich,"Frozen Chocolate, Large",8.16598,9.53
Kosher Veggie Sausage Egg and Cheese on a Croissant,"French Vanilla Swirl Frozen Chocolate, Large","Frozen Dunkaccino, Small",8.16857,9.83
"Frozen Chocolate, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Chocolate, Small",8.16883,9.99
Bowtie Donut (Regional),"Vanilla Bean Coolatta, Large",Double Sausage Breakfast Sandwich,8.1703,12.07
Glazed Jelly Stick,"Maple Pecan Swirl Frozen Chocolate, Large",Kosher Dunkin' Double Veggie Sausage Sandwich,8.17378,9.530000000000001
All You Can Meat Breakfast Sandwich,"Frozen Vanilla Chai, Large","Mint Hot Chocolate, Large",8.17522,8.49
"Frozen Dunkaccino, Small","Hazelnut Swirl Frozen Chocolate, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,8.17582,9.83
Glazed Lemon Donut (Regional),All You Can Meat Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Large",8.17741,9.93
"Oreo Hot Chocolate, Medium","Sausage, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",8.18287,10.23
Oreo Donut,"French Vanilla Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.18486,6.79
Chocolate Butternut Donut,"Sausage, Egg & Cheese on a Plain Bagel","Maple Pecan Swirl Frozen Chocolate, Large",8.18913,10.49
"Frozen Vanilla Chai, Medium","Sausage, Egg & Cheese on Croissant","Pumpkin Swirl Frozen Chocolate, Medium",8.1908,10.09
"Frozen Vanilla Chai, Medium","Ham, Egg & Cheese on a Plain Bagel","Maple Pecan Swirl Frozen Chocolate, Large",8.19176,10.29
"Hazelnut Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Oreo Donut,8.1921,6.79
"French Vanilla Swirl Frozen Chocolate, Medium","Frozen Chocolate, Small",All You Can Meat Breakfast Sandwich,8.19365,7.99
"Frozen Dunkaccino, Large","Salted Caramel Hot Chocolate, Large",Maple Sugar Bacon Breakfast Sandwich,8.19954,8.63
"Frozen Chocolate, Small","Frozen Chocolate, Medium",All You Can Meat Breakfast Sandwich,8.20219,7.99
All You Can Meat Breakfast Sandwich,"Hazelnut Swirl Frozen Chocolate, Medium","Frozen Chocolate, Small",8.20318,7.99
Double Sausage Breakfast Sandwich,"Vanilla Bean Coolatta, Medium",Maple Creme Stick,8.20966,11.17
"Pumpkin Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on Croissant",White Cheddar Bagel Twist,8.2103,11.83
"French Vanilla Swirl Frozen Chocolate, Medium",Glazed Chocolate Stick,Double Sausage Breakfast Sandwich,8.21121,7.49
"Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,Bowtie Donut (Regional),8.21295,9.93
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Mint Hot Chocolate, Extra Large","Frozen Dunkaccino, Large",8.21799,10.43
Glazed Chocolate Stick,"Frozen Chocolate, Medium",Double Sausage Breakfast Sandwich,8.21974,7.49
Glazed Chocolate Stick,"Hazelnut Swirl Frozen Chocolate, Medium",Double Sausage Breakfast Sandwich,8.22073,7.49
"Sausage, Egg & Cheese on a Plain Bagel","Frozen Dunkaccino, Large",Eclair,8.22264,10.43
Chicken Biscuit,Kosher Dunkin' Double Veggie Sausage Sandwich,"Frozen Dunkaccino, Large",8.22506,8.77
"Sausage, Egg & Cheese on a Plain Bagel","Frozen Chocolate, Large",Chocolate Coconut Donut (Regional),8.2308,10.63
Egg & Cheese on a Plain Bagel,"Frozen Vanilla Chai, Medium","Frozen Dunkaccino, Large",8.23335,5.63
Jelly Donut,"French Vanilla Swirl Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,8.24368,7.29
Oreo Donut,Kosher Maple Sugar Bacon Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",8.24656,7.290000000000001
Double Sausage Breakfast Sandwich,"Vanilla Bean Coolatta, Medium",Chocolate Creme Stick (Regional),8.24988,9.33
Jelly Donut,"Hazelnut Swirl Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,8.25093,7.29
"French Vanilla Swirl Frozen Chocolate, Large",Spam Breakfast Sandwich,"Vanilla Chai, Large",8.25329,8.19
"Vanilla Chai, Large",Spam Breakfast Sandwich,"Caramel Swirl Frozen Chocolate, Large",8.26053,8.19
Bavarian Kreme Donut,Double Sausage Breakfast Sandwich,"Vanilla Bean Coolatta, Large",8.26137,12.17
"Pumpkin Swirl Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,Dulce de Leche Donut (Regional),8.26168,9.93
All You Can Meat Breakfast Sandwich,Chocolate Frosted Donut,"French Vanilla Swirl Frozen Chocolate, Large",8.26502,8.49
Maple Creme Stick,All You Can Meat Breakfast Sandwich,"Frozen Dunkaccino, Medium",8.27094,9.77
All You Can Meat Breakfast Sandwich,Chocolate Frosted Donut,"Caramel Swirl Frozen Chocolate, Large",8.27226,8.49
"Vanilla Bean Coolatta, Medium","Frozen Vanilla Chai, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,8.27702,11.93
Spam Breakfast Sandwich,"Original Hot Chocolate, Large","Maple Pecan Swirl Frozen Chocolate, Large",8.28041,8.39
"Maple Pecan Swirl Frozen Chocolate, Large",Marble Frosted Donut (Regional),All You Can Meat Breakfast Sandwich,8.28364,8.83
All You Can Meat Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",Vanilla Frosted Donut,8.28883,8.49
All You Can Meat Breakfast Sandwich,"Hazelnut Swirl Frozen Chocolate, Large",Vanilla Frosted Donut,8.29607,8.49
"Frozen Dunkaccino, Large",Maple Sugar Bacon Breakfast Sandwich,Apple Fritter,8.3024,10.27
Guava Donut (Regional),"Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,8.30402,9.93
"Mint Hot Chocolate, Extra Large","Frozen Vanilla Chai, Large","Sausage, Egg & Cheese on Croissant",8.30585,10.29
All You Can Meat Breakfast Sandwich,Boston Kreme Donut,"Pumpkin Swirl Frozen Chocolate, Large",8.30612,11.33
"Salted Caramel Hot Chocolate, Extra Large","Bacon, Egg & Cheese on Croissant","Frozen Chocolate, Large",8.31067,10.49
"Sausage, Egg & Cheese on a Plain Bagel","Maple Pecan Swirl Frozen Chocolate, Large",Glazed Chocolate Stick,8.31076,9.99
All You Can Meat Breakfast Sandwich,Chocolate Creme Stick (Regional),"Frozen Dunkaccino, Medium",8.31116,7.93
Maple Sugar Bacon Breakfast Sandwich,Oreo Donut,"Pumpkin Swirl Frozen Chocolate, Large",8.31206,7.290000000000001
"Sausage, Egg & Cheese on a Plain Bagel",Maple Creme Stick,"Vanilla Bean Coolatta, Large",8.31588,14.47
Apple 'n Spice Donut,"Frozen Dunkaccino, Large",All You Can Meat Breakfast Sandwich,8.33125,9.27
"French Vanilla Swirl Frozen Chocolate, Large","Oreo Hot Chocolate, XLarge",Egg & Cheese on Croissant,8.33254,6.09
"Frozen Dunkaccino, Medium","Frozen Dunkaccino, Medium","Bacon, Egg & Cheese on Croissant",8.33862,9.969999999999999
"Oreo Hot Chocolate, XLarge",Egg & Cheese on Croissant,"Hazelnut Swirl Frozen Chocolate, Large",8.33979,6.09
"Original Hot Chocolate, Extra Large","Bacon, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",8.34228,10.43
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Dunkaccino, Large",Bismark,8.34273,9.57
"Bacon, Egg & Cheese on Croissant","Frozen Chocolate, Large","Frozen Dunkaccino, Small",8.34361,9.83
"Dunkaccino, Extra Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Vanilla Bean Coolatta, Large",8.34642,10.77
Chocolate Frosted with Sprinkles,All You Can Meat Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",8.35021,8.49
Maple Sugar Bacon Breakfast Sandwich,"Vanilla Bean Coolatta, Small","Frozen Dunkaccino, Large",8.35559,9.27
Chocolate Creme Stick (Regional),"Sausage, Egg & Cheese on a Plain Bagel","Vanilla Bean Coolatta, Large",8.35611,12.63
All You Can Meat Breakfast Sandwich,Glazed Donut,"Frozen Dunkaccino, Large",8.35689,7.23
"Bacon, Egg & Cheese on Croissant","Pumpkin Swirl Frozen Chocolate, Small","Frozen Dunkaccino, Large",8.36254,9.93
Kosher Dunkin' Double Veggie Sausage Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",Kosher Grilled Cheese with Veggie Bacon (Regional),8.36309,11.629999999999999
"Vanilla Chai, Large","Sausage, Egg & Cheese on Croissant","Vanilla Bean Coolatta, Large",8.37023,12.93
"Hazelnut Swirl Frozen Chocolate, Large",Kosher Dunkin' Double Veggie Sausage Sandwich,Kosher Grilled Cheese with Veggie Bacon (Regional),8.37034,11.629999999999999
"Maple Pecan Swirl Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,Frosted with DD Sprinkles Donut,8.3732,12.530000000000001
"Maple Pecan Swirl Frozen Chocolate, Small","Bacon, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",8.37587,9.93
"Maple Pecan Swirl Frozen Chocolate, Large","Vanilla Bean Coolatta, Medium",Egg & Cheese on a Plain Bagel,8.38468,7.529999999999999
"Vanilla Bean Coolatta, Large","French Vanilla Swirl Frozen Chocolate, Medium",Egg & Cheese on a Plain Bagel,8.39135,8.33
Egg & Cheese on Croissant,"Pumpkin Swirl Frozen Chocolate, Large","Frozen Vanilla Chai, Medium",8.39317,5.6899999999999995
"Bacon, Egg & Cheese on a Plain Bagel","Dunkaccino, Extra Large","Frozen Dunkaccino, Large",8.397,10.370000000000001
"Frozen Chocolate, Medium","Vanilla Bean Coolatta, Large",Egg & Cheese on a Plain Bagel,8.39988,8.33
Egg & Cheese on a Plain Bagel,"Caramel Swirl Frozen Chocolate, Medium","Vanilla Bean Coolatta, Large",8.40087,8.33
"Maple Pecan Swirl Frozen Chocolate, Large",Eclair,"Sausage, Egg & Cheese on Croissant",8.40362,10.49
"Frozen Vanilla Chai, Medium","Bacon, Egg & Cheese on Croissant","Vanilla Bean Coolatta, Large",8.4067,12.93
"Pumpkin Swirl Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,Strawberry Coolatta Float,8.4181,11.33
"Frozen Chocolate, Small","Frozen Dunkaccino, Large","Bacon, Egg & Cheese on Croissant",8.42782,9.93
"Dunkaccino, Large","Frozen Dunkaccino, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,8.42861,10.370000000000001
"Frozen Vanilla Chai, Large",Bismark,"Sausage, Egg & Cheese on Croissant",8.43059,9.43
Lemon Donut,All You Can Meat Breakfast Sandwich,"Frozen Dunkaccino, Large",8.43115,7.23
Chocolate Coconut Donut (Regional),"Sausage, Egg & Cheese on Croissant","Pumpkin Swirl Frozen Chocolate, Large",8.44362,10.63
M&M Mix-In,Double Sausage Breakfast Sandwich,"Vanilla Chai, Large",8.44831,8.83
Kosher Dunkin' Double Veggie Sausage Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Sausage Biscuit,8.46038,8.83
"Vanilla Bean Coolatta, Large",Biscuit,Double Sausage Breakfast Sandwich,8.46146,11.47
Grilled Cheese with Bacon (Regional),Kosher Dunkin' Double Veggie Sausage Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",8.46745,11.63
"Frozen Dunkaccino, Large",Kosher Dunkin' Double Veggie Sausage Sandwich,Blueberry Muffin,8.48198,7.470000000000001
Grilled Cheese with Ham (Regional),Kosher Dunkin' Double Veggie Sausage Sandwich,"Frozen Dunkaccino, Large",8.4959,11.57
Spam Breakfast Sandwich,Oreo Donut,"Maple Pecan Swirl Frozen Chocolate, Large",8.49723,6.99
Egg & Cheese on Croissant,"French Vanilla Swirl Frozen Chocolate, Medium","Frozen Vanilla Chai, Large",8.49731,5.49
Creme Delight Donut (Regional),"Sausage, Egg & Cheese on Croissant","Frozen Chocolate, Large",8.50256,10.63
Double Sausage Breakfast Sandwich,Toasted Coconut Donut,"Pumpkin Swirl Frozen Chocolate, Medium",8.50307,7.99
"Dunkaccino, Extra Large","Pumpkin Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on Croissant",8.50337,10.43
Biscuit,"Frozen Chocolate, Large",All You Can Meat Breakfast Sandwich,8.50412,9.33
"Frozen Chocolate, Medium","Frozen Vanilla Chai, Large",Egg & Cheese on Croissant,8.50584,5.49
"Frozen Vanilla Chai, Large",Egg & Cheese on Croissant,"Hazelnut Swirl Frozen Chocolate, Medium",8.50683,5.49
Butternut Donut,Double Sausage Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Medium",8.51234,8.13
New Yorker Donut (Regional),All You Can Meat Breakfast Sandwich,"Vanilla Bean Coolatta, Large",8.51465,12.57
"Dunkaccino, Large","Frozen Vanilla Chai, Large","Sausage, Egg & Cheese on Croissant",8.51647,10.23
Butternut Donut,Double Sausage Breakfast Sandwich,"Frozen Chocolate, Medium",8.52087,8.13
"Frozen Dunkaccino, Medium",Coconut Donut,Double Sausage Breakfast Sandwich,8.52104,8.07
"Caramel Swirl Frozen Chocolate, Medium",Double Sausage Breakfast Sandwich,Butternut Donut,8.52186,8.13
"Frozen Dunkaccino, Large","Sausage, Egg & Cheese on Croissant","Dunkaccino, Medium",8.53092,10.17
"Extra Thick Shake, Vanilla","Frozen Dunkaccino, Large",Kosher Dunkin' Double Veggie Sausage Sandwich,8.53392,9.27
"Mint Hot Chocolate, Extra Large",Double Sausage Breakfast Sandwich,"Extra Thick Shake, Chocolate",8.5404,8.19
"Sausage, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",Spider Donut,8.54205,9.03
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Chicken Biscuit,"French Vanilla Swirl Frozen Chocolate, Large",8.55019,8.83
"Oreo Hot Chocolate, XLarge","Extra Thick Shake, Chocolate",All You Can Meat Breakfast Sandwich,8.55287,8.89
Kosher Dunkin' Double Veggie Sausage Sandwich,"Frozen Dunkaccino, Large",Corn Muffin,8.55293,7.470000000000001
Peanut Donut,"Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.55614,9.030000000000001
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Chicken Biscuit,"Caramel Swirl Frozen Chocolate, Large",8.55743,8.83
"Frozen Dunkaccino, Large",Double Chocolate Donut,"Sausage, Egg & Cheese on Croissant",8.55912,10.23
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Frozen Dunkaccino, Medium",M&M Mix-In,8.56018,8.77
Orep Mix-In,"Frozen Vanilla Chai, Medium",Double Sausage Breakfast Sandwich,8.57631,8.83
"Salted Caramel Hot Chocolate, Large",Chicken Croissant Sandwich (Regional),Double Sausage Breakfast Sandwich,8.57707,11.83
"Biscuit, Bacon, Fried Egg and Cheese","Frozen Chocolate, Large","Oreo Hot Chocolate, XLarge",8.59921,7.39
"Sausage, Egg & Cheese on a Plain Bagel","Pumpkin Swirl Frozen Chocolate, Large",Toasted Coconut Donut,8.60411,10.49
Coconut Donut,"Frozen Chocolate, Large","Sausage, Egg & Cheese on a Plain Bagel",8.60864,10.629999999999999
Butternut Donut,"Sausage, Egg & Cheese on a Plain Bagel","Maple Pecan Swirl Frozen Chocolate, Large",8.61189,10.63
Chicken Croissant Sandwich (Regional),Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Pumpkin Swirl Frozen Chocolate, Medium",8.61296,11.63
"Frozen Vanilla Chai, Large",Kosher Tuna Melt on a Croissant,Kosher Maple Sugar Bacon Breakfast Sandwich,8.62489,9.83
"Pumpkin Swirl Frozen Chocolate, Medium",Apple Stick,Double Sausage Breakfast Sandwich,8.62675,6.140000000000001
"Sausage, Egg & Cheese on a Plain Bagel","French Vanilla Swirl Frozen Chocolate, Medium","Extra Thick Shake, Chocolate",8.63053,10.29
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Frozen Chocolate, Large",Jelly Stick,8.63175,6.7299999999999995
Kosher Maple Sugar Bacon Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",Peanut Donut,8.63292,9.53
"Sausage, Egg & Cheese on a Plain Bagel","Frozen Chocolate, Medium","Extra Thick Shake, Chocolate",8.63906,10.29
"Extra Thick Shake, Chocolate","Sausage, Egg & Cheese on a Plain Bagel","Hazelnut Swirl Frozen Chocolate, Medium",8.64005,10.290000000000001
Peanut Donut,Kosher Maple Sugar Bacon Breakfast Sandwich,"Caramel Swirl Frozen Chocolate, Large",8.64017,9.53
Lemon Stick,Double Sausage Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Medium",8.64263,6.140000000000001
Double Sausage Breakfast Sandwich,"Extra Thick Shake, Chocolate",Bismark,8.66515,7.33
Kosher Veggie Bacon and Veggie Sausage Wake-Up Wrap,"French Vanilla Swirl Frozen Chocolate, Large","Vanilla Bean Coolatta, Large",8.67581,8.73
"Pumpkin Swirl Frozen Chocolate, Large",Maple Sugar Bacon Breakfast Sandwich,Chicken Biscuit,8.67739,9.33
"Frozen Dunkaccino, Large","Sausage, Egg & Cheese on Croissant",Sour Cream Donut,8.67935,10.57
Double Sausage Breakfast Sandwich,Apple Fritter,Chicken Croissant Sandwich (Regional),8.67994,13.47
Kosher Veggie Bacon and Veggie Sausage Wake-Up Wrap,"Hazelnut Swirl Frozen Chocolate, Large","Vanilla Bean Coolatta, Large",8.68306,8.73
"Dunkaccino, Extra Large","Frozen Chocolate, Large","Ham, Egg & Cheese on Croissant",8.68508,10.43
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,Kosher Tuna Melt on a Croissant,"French Vanilla Swirl Frozen Chocolate, Large",8.69514,11.83
"Hazelnut Swirl Frozen Chocolate, Large",Kosher Tuna Melt on a Croissant,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,8.70239,11.83
"Bacon, Egg & Cheese on a Plain Bagel",Kosher Tuna Melt on a Croissant,"Maple Pecan Swirl Frozen Chocolate, Large",8.70466,11.83
Kosher Grilled Cheese with Veggie Bacon (Regional),Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,"Pumpkin Swirl Frozen Chocolate, Large",8.70498,11.63
Jelly Stick,Kosher Maple Sugar Bacon Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",8.70853,7.23
"Maple Pecan Swirl Frozen Chocolate, Large","Biscuit, Bacon, Fried Egg and Cheese","Frozen Vanilla Chai, Medium",8.71195,6.99
"French Vanilla Swirl Frozen Chocolate, Medium",Glazed Stick,Double Sausage Breakfast Sandwich,8.71527,9.63
Jelly Stick,"Hazelnut Swirl Frozen Chocolate, Large",Kosher Maple Sugar Bacon Breakfast Sandwich,8.71578,7.23
"Frozen Chocolate, Medium",Double Sausage Breakfast Sandwich,Glazed Stick,8.72381,9.63
Double Sausage Breakfast Sandwich,Kosher Tuna Melt on a Croissant,"Dunkaccino, Extra Large",8.72477,9.469999999999999
Glazed Stick,"Hazelnut Swirl Frozen Chocolate, Medium",Double Sausage Breakfast Sandwich,8.7248,9.63
"Salted Caramel Hot Chocolate, Extra Large","Sausage, Egg & Cheese on English Muffin","Frozen Dunkaccino, Large",8.72581,10.43
Maple Sugar Bacon Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Medium",M&M Mix-In,8.72754,9.33
Apple Stick,"Pumpkin Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on a Plain Bagel",8.72779,8.64
Double Sausage Breakfast Sandwich,"Vanilla Bean Coolatta, Small",Chicken Croissant Sandwich (Regional),8.73312,12.47
Peanut Donut,Maple Sugar Bacon Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",8.73545,9.53
M&M Mix-In,"Frozen Chocolate, Medium",Maple Sugar Bacon Breakfast Sandwich,8.73608,9.33
Maple Sugar Bacon Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Medium",M&M Mix-In,8.73707,9.33
"Pumpkin Swirl Frozen Chocolate, Large",Lemon Stick,"Sausage, Egg & Cheese on a Plain Bagel",8.74367,8.64
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Dunkaccino, Large",Glazed Jelly Stick,8.74948,11.77
Double Sausage Breakfast Sandwich,"Dunkaccino, Large","Extra Thick Shake, Chocolate",8.75102,8.13
Double Sausage Breakfast Sandwich,Cinnamon Donut,"Frozen Vanilla Chai, Large",8.7511,8.63
Double Sausage Breakfast Sandwich,Powdered Stick,"Frozen Dunkaccino, Medium",8.75148,7.17
"Sausage, Egg & Cheese on English Muffin","Frozen Dunkaccino, Large","Frozen Dunkaccino, Small",8.75874,9.77
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,"Frozen Vanilla Chai, Large",Chicken Croissant Sandwich (Regional),8.76768,13.93
"Vanilla Bean Coolatta, Large","Vanilla Bean Coolatta, Medium","Ham, Egg & Cheese on Croissant",8.77157,14.77
Kosher Grilled Cheese (Regional),"Pumpkin Swirl Frozen Chocolate, Medium",Double Sausage Breakfast Sandwich,8.77291,8.63
"Frozen Chocolate, Large","Bacon, Egg & Cheese on a Plain Bagel",Pumpkin Muffin,8.78362,11.73
All You Can Meat Breakfast Sandwich,"Salted Caramel Hot Chocolate, Extra Large",Chicken Croissant Sandwich (Regional),8.78507,12.33
"Frozen Vanilla Chai, Large","Maple Pecan Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese Wake-Up Wrap",8.7934,5.6899999999999995
Maple Sugar Bacon Breakfast Sandwich,Toasted Coconut Donut,"Frozen Dunkaccino, Large",8.80374,8.629999999999999
Blueberry Muffin,"French Vanilla Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,8.8071,7.53
All You Can Meat Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Medium",Orep Mix-In,8.80731,9.33
Jelly Stick,"Maple Pecan Swirl Frozen Chocolate, Large",Maple Sugar Bacon Breakfast Sandwich,8.81106,7.23
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Blueberry Muffin,"Caramel Swirl Frozen Chocolate, Large",8.81435,7.529999999999999
